Id,Code,Name,NameLong,Description,Lat,Long,Cbseg,Datum,CityCounty,Fips,Huc12,Huc6Name,State,Tidal,WaterBody,Comments,Status,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate,StationSamplingMethodId
427,ACB.HHC,HHC,Hampton Hall Creek,,38.017999,-76.572101,,NAD83,Northumberland County,51133,020700110804,Potomac,Virginia,TRUE,Yeocomico River,"Dock at 391 Hatcher Ave Callao, Virginia

Primary Monitor: Porter Washington
First Collection Date: January 30, 2018",TRUE,e0fa8519-5a79-49b0-b291-d48610e28338,2018-01-18T14:58:52.55Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2018-02-20T21:13:53.813Z,8,Alliance for the Chesapeake Bay; Northern Neck Master Naturalists
428,ACB.YR,YR,Yeocomico River,,38.0236298333,-76.5628508888,,NAD83,Northumberland County,51133,020700110804,Potomac,Virginia,TRUE,Yeocomico River,"Private Residence, Dock End
Primary Monitor: Porter Washington
First Collection Date: January 30, 2018",TRUE,e0fa8519-5a79-49b0-b291-d48610e28338,2018-01-18T15:24:23.993Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2018-02-20T21:14:15.217Z,8,Alliance for the Chesapeake Bay; Northern Neck Master Naturalists
429,ACB.BMS1,BMS1,Bush Mill Stream 1,,37.8736111111,-76.4419444444,,NAD83,Northumberland County,51133,020801020102,Lower Chesapeake,Virginia,TRUE,Great Wicomico River,"Primary Monitor: Porter Washington
Back-up Monitor: Anne Kornegay",TRUE,e0fa8519-5a79-49b0-b291-d48610e28338,2018-01-18T15:33:51.51Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2018-02-20T21:14:35.077Z,8,Alliance for the Chesapeake Bay; Northern Neck Master Naturalists
430,BCVM.SATCRE3.02,SATCRE3.02,Satterlee Creek 3.02,Satterlee Creek 3.02,41.9518,-76.46995,,NAD83,Bradford County,42015,020501030707,Upper Susquehanna,Pennsylvania,FALSE,Satterlee Creek-Susquehanna River,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-19T11:42:42.63Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T15:10:33.653Z,,Bradford County Volunteer Monitors
431,BCVM.BENCRE7.92,BENCRE7.92,Bentley Creek,Bentley Creek,41.928043,-76.69907,,NAD83,Bradford County,42015,020501050601,Upper Susquehanna,Pennsylvania,FALSE,Upper Bentley Creek,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-19T11:42:42.677Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-17T17:46:05.113Z,,Bradford County Volunteer Monitors
432,BCVM.WOLCRE1.92,WOLCRE1.92,Wolcott Creek,Wolcott Creek,41.920029,-76.55004,,NAD83,Bradford County,42015,020501050608,Upper Susquehanna,Pennsylvania,FALSE,Wolcott Creek-Chemung River,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-19T11:42:42.677Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T15:16:50.573Z,,Bradford County Volunteer Monitors
433,BCVM.BROCRE1.89,BROCRE1.89,Browns Creek,Browns Creek,41.803619,-76.55763,,NAD83,Bradford County,42015,020501060106,Upper Susquehanna,Pennsylvania,FALSE,Browns Creek,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-19T11:42:42.69Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-17T17:49:32.707Z,,Bradford County Volunteer Monitors
434,BCVM.TUTCRE2.03,TUTCRE2.03,Tutelow Creek 2.03,Tutelow Creek 2.03,41.980927,-76.57009,,NAD83,Bradford County,42015,020501050607,Upper Susquehanna,Pennsylvania,FALSE,Dry Brook-Chemung River,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-19T11:42:42.69Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T15:12:15.267Z,,Bradford County Volunteer Monitors
435,GCWD.BALRUN4.02,BALRUN4.02,Baldwin Run 4.02,Baldwin Run 4.02,41.81431667,-77.34078,,NAD83,Tioga County,42117,020502050303,West Branch Susquehanna,Pennsylvania,FALSE,Marsh Creek-Pine Creek,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:40.91Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-17T17:45:11.113Z,,God's Country Water Dogs
436,GCWD.CROCRE13.23,CROCRE13.23,Crooked Creek 12.23,Crooked Creek 12.23,41.84242,-77.27702,,NAD83,Tioga County,42117,020501040606,Upper Susquehanna,Pennsylvania,FALSE,Middle Crooked Creek,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:40.957Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-17T17:56:24.947Z,,God's Country Water Dogs
437,GCWD.HEIRUN0.01,HEIRUN0.01,Heise Run 0.01,Heise Run 0.01,41.77267,-77.3549,,NAD83,Tioga County,42117,020502050303,West Branch Susquehanna,Pennsylvania,FALSE,Marsh Creek-Pine Creek,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:40.957Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T14:54:49.543Z,,God's Country Water Dogs
438,GCWD.HEIRUN1.68,HEIRUN1.68,Heise Run 1.68,Heise Run 1.68,41.75006667,-77.34817,,NAD83,Tioga County,42117,020502050303,West Branch Susquehanna,Pennsylvania,FALSE,Marsh Creek-Pine Creek,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:40.973Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T14:54:59.743Z,,God's Country Water Dogs
439,GCWD.LICRUN0.19,LICRUN0.19,Lick Run 0.19,Lick Run 0.19,41.74223333,-77.53732,,NAD83,Tioga County,42117,020502050208,West Branch Susquehanna,Pennsylvania,FALSE,Lick Run-Pine Creek,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:40.973Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T14:56:59.543Z,,God's Country Water Dogs
440,GCWD.LONRUN4.13,LONRUN4.13,Long Run 4.13,Long Run 4.13,41.794478,-77.5719,,NAD83,Tioga County,42117,020502050207,West Branch Susquehanna,Pennsylvania,FALSE,Long Run,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:40.99Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T14:57:33.177Z,,God's Country Water Dogs
441,GCWD.MARCRE10.99,MARCRE10.99,Marsh Creek 10.99,Marsh Creek 10.99,41.77943,-77.31009,,NAD83,Tioga County,42117,020502050303,West Branch Susquehanna,Pennsylvania,FALSE,Marsh Creek-Pine Creek,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:41.003Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T15:03:22.24Z,,God's Country Water Dogs
442,GCWD.MARCRE6.38,MARCRE6.38,Marsh Creek 6.38,Marsh Creek 6.38,41.772838,-77.35508,,NAD83,Tioga County,42117,020502050303,West Branch Susquehanna,Pennsylvania,FALSE,Marsh Creek-Pine Creek,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:41.003Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T15:03:34.08Z,,God's Country Water Dogs
443,GCWD.MILCRE1.08,MILCRE1.08,Mill Creek 1.08,Mill Creek 1.08,41.905986,-77.53425,,NAD83,Tioga County,42117,020501040803,Upper Susquehanna,Pennsylvania,FALSE,Elklick Run-Mill Creek,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:41.02Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T15:04:26.987Z,,God's Country Water Dogs
444,GCWD.MILCRE1.67,MILCRE1.67,Mill Creek 1.67,Mill Creek 1.67,41.898775,-77.53058,,NAD83,Tioga County,42117,020501040803,Upper Susquehanna,Pennsylvania,FALSE,Elklick Run-Mill Creek,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:41.02Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T15:04:35.39Z,,God's Country Water Dogs
445,GCWD.MILCRE2.32,MILCRE2.32,Mill Creek 2.32,Mill Creek 2.32,41.889884,-77.5297,,NAD83,Tioga County,42117,020501040803,Upper Susquehanna,Pennsylvania,FALSE,Elklick Run-Mill Creek,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:41.037Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T15:04:44.54Z,,God's Country Water Dogs
446,GCWD.MILRUN0.01,MILRUN0.01,Mill Run 0.01,Mill Run 0.01,41.75211667,-77.50378,,NAD83,Tioga County,42117,020502050208,West Branch Susquehanna,Pennsylvania,FALSE,Lick Run-Pine Creek,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:41.037Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T15:04:57.207Z,,God's Country Water Dogs
447,GCWD.PAIRUN0.53,PAIRUN0.53,Painter Run 0.53,Painter Run 0.53,41.74135,-77.49783,,NAD83,Tioga County,42117,020502050208,West Branch Susquehanna,Pennsylvania,FALSE,Lick Run-Pine Creek,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:41.05Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T15:07:29.48Z,,God's Country Water Dogs
448,GCWD.PINCRE64.20,PINCRE64.20,Pine Creek 64.20,Pine Creek 64.20,41.75203333,-77.5038,,NAD83,Tioga County,42117,020502050208,West Branch Susquehanna,Pennsylvania,FALSE,Lick Run-Pine Creek,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:41.05Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T15:08:59.657Z,,God's Country Water Dogs
449,GCWD.PINCRE64.21,PINCRE64.21,Pine Creek 64.21,Pine Creek 64.21,41.75211667,-77.50397,,NAD83,Tioga County,42117,020502050208,West Branch Susquehanna,Pennsylvania,FALSE,Lick Run-Pine Creek,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:41.067Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T15:09:10.18Z,,God's Country Water Dogs
450,GCWD.UKW029,UKW029,Unknown Water 029,Unknown Water 029,41.80456667,-77.29553,,NAD83,Tioga County,42117,020502050303,West Branch Susquehanna,Pennsylvania,FALSE,Marsh Creek-Pine Creek,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:41.083Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T15:12:43.607Z,,God's Country Water Dogs
451,GCWD.UKW030,UKW030,Unknown Water 030,Unknown Water 030,41.81018333,-77.28352,,NAD83,Tioga County,42117,020502050303,West Branch Susquehanna,Pennsylvania,FALSE,Marsh Creek-Pine Creek,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:41.083Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T15:12:53.65Z,,God's Country Water Dogs
452,GCWD.UNTBALRUN0.23,UNTBALRUN0.23,UNT Baldwin Run 0.23,UNT Baldwin Run 0.23,41.79036667,-77.30237,,NAD83,Tioga County,42117,020502050303,West Branch Susquehanna,Pennsylvania,FALSE,Marsh Creek-Pine Creek,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:41.097Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T15:13:13.35Z,,God's Country Water Dogs
453,GCWD.UNTBALRUN0.95,UNTBALRUN0.95,UNT Baldwin Run 0.95,UNT Baldwin Run 0.95,41.797433,-77.29553,,NAD83,Tioga County,42117,020502050303,West Branch Susquehanna,Pennsylvania,FALSE,Marsh Creek-Pine Creek,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:41.113Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T15:13:23.53Z,,God's Country Water Dogs
454,GCWD.UNTBALRUN2.17,UNTBALRUN2.17,UNT Baldwin Run 2.17,UNT Baldwin Run 2.17,41.8107,-77.28607,,NAD83,Tioga County,42117,020502050303,West Branch Susquehanna,Pennsylvania,FALSE,Marsh Creek-Pine Creek,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:41.113Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T15:13:32.813Z,,God's Country Water Dogs
455,GCWD.UNTBALRUN2.18,UNTBALRUN2.18,UNT Baldwin Run 2.18,UNT Baldwin Run 2.17,41.80983333,-77.28518,,NAD83,Tioga County,42117,020502050303,West Branch Susquehanna,Pennsylvania,FALSE,Marsh Creek-Pine Creek,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:41.13Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T15:13:47.28Z,,God's Country Water Dogs
456,GCWD.UNTNORBRO0.71,UNTNORBRO0.71,UNT Norris Brook 0.71,UNT Norris Brook 0.71,41.82465,-77.2801,,NAD83,Tioga County,42117,020501040601,Upper Susquehanna,Pennsylvania,FALSE,Catlin Hollow,n/a,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-23T16:30:41.13Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-21T15:14:56.307Z,,God's Country Water Dogs
457,ACB.MC,MC,Mill Creek,,37.583761,-76.440159,,NAD83,Middlesex County,51119,020801040705,Lower Chesapeake,Virginia,TRUE,Locklies Creek-Rappahannock River,"Testing will take place from kayak dock at end of 90 foot pier.

Monitor: Jan Towne",TRUE,e0fa8519-5a79-49b0-b291-d48610e28338,2018-01-24T18:40:30.843Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2018-02-20T21:15:07.737Z,8,Alliance for the Chesapeake Bay; Northern Neck Master Naturalists
458,GCWD.BALRUN1.44,BALRUN1.44,Baldwin Run 1.44,Baldwin Run 1.44,41.7947,-77.30473,,NAD83,Tioga County,42117,020502050303,West Branch Susquehanna,Pennsylvania,FALSE,Marsh Creek-Pine Creek,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-24T21:28:53.43Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-17T17:44:49.177Z,,God's Country Water Dogs
459,BCVM.CAYCRE2.41,CAYCRE2.41,Cayuta Creek 2.41,Cayuta Creek 2.41,42.008606,-76.52664,,NAD83,Tioga County,36107,020501030605,Upper Susquehanna,New York,FALSE,Lower Cayuta Creek,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-25T11:56:06.723Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-17T17:50:40.83Z,,Bradford County Volunteer Monitors
460,BCVM.CAYCRE2.59,CAYCRE2.59,Cayuta Creek 2.59,Cayuta Creek 2.59,42.01129,-76.526373,,NAD83,Tioga County,36107,020501030605,Upper Susquehanna,New York,FALSE,Lower Cayuta Creek,,TRUE,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-01-25T11:56:07.13Z,81381e80-f4cb-4ead-a07d-c2ef5d2a4e00,2018-05-17T17:50:52.41Z,,Bradford County Volunteer Monitors
461,PWSWCD.DawkinsBranch_BroadR18,DawkinsBranch_BroadR18,Dawkin's Branch @ Victory ES,,38.7541,-77.5564,,NAD83,Prince William County,51153,020700100504,Potomac,Virginia,FALSE,Rocky Branch-Broad Run,Site new Victory Lake ES,TRUE,aba7e1c7-b4eb-46ef-a9cb-c44f64e00817,2018-01-26T18:11:16.97Z,aba7e1c7-b4eb-46ef-a9cb-c44f64e00817,2018-01-26T18:11:16.97Z,,Prince William Soil and Water Conservation District
462,PWSWCD.DeweyCreek_Quantico18,Deweys Creek-16-PL52-OCQ1,Deweys Creek,,38.57011,-77.2953,,NAD83,Prince William County,51153,020700110104,Potomac,Virginia,FALSE,Quantico Creek,Dumfries off Rte.1. VASOS Site ""Deweys Creek-16-PL52-OCQ1"",TRUE,aba7e1c7-b4eb-46ef-a9cb-c44f64e00817,2018-01-26T18:14:44.277Z,aba7e1c7-b4eb-46ef-a9cb-c44f64e00817,2018-06-05T16:53:56.363Z,,Prince William Soil and Water Conservation District
463,PWSWCD.HooesRun_Occoquan18,Hooes Run-15-PL47-HR-TVS1,Hooes Run,,38.676181,-77.2948,,NAD83,Prince William County,51153,020700100802,Potomac,Virginia,FALSE,Occoquan Reservoir-Occoquan River,Off Castile Ct. VASOS Site ""Hooes Run-15-PL47-HR-TVS1"",TRUE,aba7e1c7-b4eb-46ef-a9cb-c44f64e00817,2018-01-26T18:22:39.197Z,aba7e1c7-b4eb-46ef-a9cb-c44f64e00817,2018-06-05T16:56:15.67Z,,Prince William Soil and Water Conservation District
464,PWSWCD.AirportCk_Occ18,Airport Creek-16-PL41-OCQ1,Airport Creek_ Occoquan,,38.69378,-77.32346,,NAD83,Prince William County,51153,020700100802,Potomac,Virginia,FALSE,Occoquan Reservoir-Occoquan River,Above Lake Occoquan. VASOS Site ""Airport Creek-16-PL41-OCQ1"",TRUE,aba7e1c7-b4eb-46ef-a9cb-c44f64e00817,2018-01-26T18:27:24.433Z,aba7e1c7-b4eb-46ef-a9cb-c44f64e00817,2018-06-05T16:57:12.563Z,,Prince William Soil and Water Conservation District
465,PWSWCD.AndrewLtch-Nbsco18,Neabsco Creek-15-PL49-Nbsco-AndrewLeitch1,Andrew Leitch_ Neabsco Creek,,38.656663,-77.375271,,NAD83,Prince William County,51153,020700100804,Potomac,Virginia,FALSE,Neabsco Creek,PENN_Stem. VASOS Site ""Neabsco Creek-15-PL49-Nbsco-AndrewLeitch1"",TRUE,aba7e1c7-b4eb-46ef-a9cb-c44f64e00817,2018-01-26T18:31:01.997Z,aba7e1c7-b4eb-46ef-a9cb-c44f64e00817,2018-06-05T16:58:51.207Z,,Prince William Soil and Water Conservation District
466,PWSWCD.PowellsCK_Mtcl18,Powells Creek-17-PL51- MCL1,Powells Creek_CountryClb,,38.607308,-77.32994,,NAD83,Prince William County,51153,020700110103,Potomac,Virginia,FALSE,Powells Creek,Below Golf Field at Montclair. VASOS Site ""Powells Creek-17-PL51- MCL1"",TRUE,aba7e1c7-b4eb-46ef-a9cb-c44f64e00817,2018-01-26T18:34:42.187Z,aba7e1c7-b4eb-46ef-a9cb-c44f64e00817,2018-06-05T17:00:42.067Z,,Prince William Soil and Water Conservation District
467,ACB.ARF,ARF,Appomattox River at Farmville,,37.30734,-78.389257,,NAD83,Cumberland County,51049,020802070206,James,Virginia,FALSE,Bad Luck Branch-Appomattox River,Located along the main street bridge in downtown Farmville. Sample from the middle of the bridge using a bucket.,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2018-01-29T14:00:43.683Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2018-01-29T14:00:43.683Z,8,Alliance for the Chesapeake Bay
468,ACB.MAT3,MAT3,Mattaponi River 3,,37.9080349,-77.2992656,,NAD83,Caroline County,51033,020801050303,Lower Chesapeake,Virginia,FALSE,Union Swamp-Mattaponi River,"Located on Reedy Mill Road (Rt 647) at the bridge just north of the Route 601, Mout Vernon Church Road.",TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2018-01-29T14:05:30.483Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2018-02-20T21:04:19.803Z,8,Alliance for the Chesapeake Bay; Riverine Master Naturalists
469,ACB.NR1,NR1,North Run 1,,37.6377352,-77.4774313,,NAD83,Henrico County,51087,020802060403,James,Virginia,FALSE,Upham Brook,This site is located on the campus of J. Sargent Reynolds community college. The site is located on a footbridge the crosses North Run behind the campus.,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2018-01-29T14:08:15.93Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2018-01-29T14:08:15.93Z,7,Alliance for the Chesapeake Bay
470,PVMN.NL,NL,"North Lawson Road, Poquoson",,37.1408,-76.3639,,NAD83,Poquoson city,51735,020801080101,Lower Chesapeake,Virginia,TRUE,Poquoson River-Lower Chesapeake Bay,,TRUE,4b8f18e3-f66c-4936-992f-f53588849b11,2018-01-29T14:42:57.157Z,4b8f18e3-f66c-4936-992f-f53588849b11,2018-01-29T14:42:57.157Z,,Peninsula Chapter Virginia Master Naturalists
471,PVMN.MP,MP,"Messick Point, Poquoson",,37.1091,-76.3184,,NAD83,Poquoson city,51735,020801080104,Lower Chesapeake,Virginia,TRUE,Back River-Lower Chesapeake Bay,,TRUE,4b8f18e3-f66c-4936-992f-f53588849b11,2018-01-29T14:53:28.11Z,4b8f18e3-f66c-4936-992f-f53588849b11,2018-01-29T14:53:28.11Z,,Peninsula Chapter Virginia Master Naturalists
472,PVMN.PA,PA,"Poquoson Anvenue, Poquoson",,37.1288,-76.3483,,NAD83,Poquoson city,51735,020801080101,Lower Chesapeake,Virginia,TRUE,Poquoson River-Lower Chesapeake Bay,,TRUE,4b8f18e3-f66c-4936-992f-f53588849b11,2018-01-29T14:55:09.947Z,4b8f18e3-f66c-4936-992f-f53588849b11,2018-01-29T14:55:09.947Z,,Peninsula Chapter Virginia Master Naturalists
473,PVMN.BR,BR,"Back River, Poquoson",,37.1164,-76.3639,,NAD83,Poquoson city,51735,020801080102,Lower Chesapeake,Virginia,TRUE,Northwest Branch Back River,,TRUE,4b8f18e3-f66c-4936-992f-f53588849b11,2018-01-29T14:56:11.33Z,4b8f18e3-f66c-4936-992f-f53588849b11,2018-01-29T14:56:11.33Z,,Peninsula Chapter Virginia Master Naturalists
474,PVMN.OR,OR,"Oxford Run, Poquoson",,37.1192,-76.3915,,NAD83,Poquoson city,51735,020801080102,Lower Chesapeake,Virginia,TRUE,Northwest Branch Back River,,TRUE,4b8f18e3-f66c-4936-992f-f53588849b11,2018-01-29T14:57:28.897Z,4b8f18e3-f66c-4936-992f-f53588849b11,2018-01-29T14:57:28.897Z,,Peninsula Chapter Virginia Master Naturalists
475,PVMN.RB2,RB2,Riverside Beach Outlet,"This is near the outlet of the drainage from the community, 916 homes",37.04673,-76.49877,,NAD83,Newport News city,51700,020802060906,James,Virginia,FALSE,Cooper Creek-James River,Outlet from subdivision drainage,TRUE,aff0ab2c-0ecf-4134-a169-abcfbbf9d5fa,2018-01-30T13:49:09.72Z,aff0ab2c-0ecf-4134-a169-abcfbbf9d5fa,2018-05-29T17:30:24.39Z,5,Peninsula Chapter Virginia Master Naturalists
478,PVMN.SC1,SC1,Sunset Creek,,37.0132,-76.3523,,NAD83,Hampton city,51650,020802080303,James,Virginia,TRUE,Hampton River-Hampton Roads,At the docks of Salty Dog,TRUE,aff0ab2c-0ecf-4134-a169-abcfbbf9d5fa,2018-01-30T14:09:14.11Z,aff0ab2c-0ecf-4134-a169-abcfbbf9d5fa,2018-01-30T14:09:14.11Z,5,Peninsula Chapter Virginia Master Naturalists
479,PVMN.HB2,HB2,Hilton School outlet,,37.02781,-76.4644,,NAD83,Newport News city,51700,020802060906,James,Virginia,FALSE,Cooper Creek-James River,Outlet from Hilton subdivision drainage.,TRUE,aff0ab2c-0ecf-4134-a169-abcfbbf9d5fa,2018-01-30T14:41:47.64Z,aff0ab2c-0ecf-4134-a169-abcfbbf9d5fa,2018-01-30T14:41:47.64Z,5,Peninsula Chapter Virginia Master Naturalists
481,PVMN.WL1,WL1,Williams Landing,,37.30001,-76.53142,,NAD83,Gloucester County,51073,020801070203,Lower Chesapeake,Virginia,TRUE,Carter Creek-York River,,TRUE,dbd0dcce-d8ee-4ed3-bfe1-4a1a1a155557,2018-02-05T01:19:26.86Z,96e7511e-704d-4790-aeae-f5a0043edf31,2018-05-30T14:09:07.513Z,,Peninsula Chapter Virginia Master Naturalists
482,PVMN.WH1,WH1,Warehouse Landing,,37.40308,-76.48952,,NAD83,Gloucester County,51073,020801020403,Lower Chesapeake,Virginia,TRUE,Ware River,,TRUE,dbd0dcce-d8ee-4ed3-bfe1-4a1a1a155557,2018-02-05T01:20:49.813Z,96e7511e-704d-4790-aeae-f5a0043edf31,2018-05-30T14:10:29.58Z,,Peninsula Chapter Virginia Master Naturalists
483,PVMN.RR1,RR1,Reservoir Ridge,,37.4326,-76.54752,,NAD83,Gloucester County,51073,020801020401,Lower Chesapeake,Virginia,FALSE,Beaverdam Swamp,,TRUE,dbd0dcce-d8ee-4ed3-bfe1-4a1a1a155557,2018-02-05T01:21:54.01Z,96e7511e-704d-4790-aeae-f5a0043edf31,2018-05-30T14:09:50.263Z,,Peninsula Chapter Virginia Master Naturalists
484,PVMN.NR1,NR1,North River,,37.40121,-76.41271,,NAD83,Gloucester County,51073,020801020404,Lower Chesapeake,Virginia,TRUE,North River,,TRUE,dbd0dcce-d8ee-4ed3-bfe1-4a1a1a155557,2018-02-05T01:22:46.24Z,96e7511e-704d-4790-aeae-f5a0043edf31,2018-05-30T14:11:15.467Z,,Peninsula Chapter Virginia Master Naturalists
485,WL,WL,Williams Landing,,37.30001,-76.53142,,NAD83,Gloucester County,51073,020801070203,Lower Chesapeake,Virginia,TRUE,Carter Creek-York River,,TRUE,aff0ab2c-0ecf-4134-a169-abcfbbf9d5fa,2018-02-05T21:53:11.903Z,aff0ab2c-0ecf-4134-a169-abcfbbf9d5fa,2018-02-05T21:53:11.903Z,5,Peninsula Chapter Virginia Master Naturalists
486,WH,WH,Warehouse Landing,,37.40308,-76.48952,,NAD83,Gloucester County,51073,020801020403,Lower Chesapeake,Virginia,TRUE,Ware River,,TRUE,aff0ab2c-0ecf-4134-a169-abcfbbf9d5fa,2018-02-05T21:54:48.18Z,aff0ab2c-0ecf-4134-a169-abcfbbf9d5fa,2018-02-05T21:54:48.18Z,5,Peninsula Chapter Virginia Master Naturalists
487,RR,RR,Reservoir Ridge,,37.4326,-76.54752,,NAD83,Gloucester County,51073,020801020401,Lower Chesapeake,Virginia,TRUE,Beaverdam Swamp,,TRUE,aff0ab2c-0ecf-4134-a169-abcfbbf9d5fa,2018-02-05T21:56:30.91Z,aff0ab2c-0ecf-4134-a169-abcfbbf9d5fa,2018-02-05T21:56:30.91Z,5,Peninsula Chapter Virginia Master Naturalists
